Timestamp,Source,Direction,Message
12:24:04.351,COM15,   ,RAW: 01 03 48 09 B9 71 0D 00 08 D4 AF 09 FB 6E 15 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5E C1 00
12:24:04.414,COM15,RX,FC37  unit=3  [CRC FAIL calc=BBDB recv=D0DB]
12:24:04.414,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 30 3F 01 03 61 B4 00 01 DB D0
12:24:04.446,COM15,RX,Read Holding Regs  unit=1  [CRC OK]
12:24:04.446,COM15,   ,RAW: 01 03 02 00 7C B9 A5
12:24:05.468,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:05.468,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:05.644,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC FAIL calc=02A4 recv=19A4]
12:24:05.644,COM15,   ,RAW: 01 03 24 00 00 53 33 00 00 53 24 00 00 52 33 00 02 E5 6F 00 02 E9 84 00 02 E9 24 00 05 05 ED 00 05 0D 0A 00 05 07 38 51 93 01 03 00 66 00 10 A4 19
12:24:05.804,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4725  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:05.804,COM15,   ,RAW: 01 03 20 00 12 75 DA 00 00 00 00 00 12 76 A1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 A6 B2 8E 01 03 00 A6 00 24 A5 F2
12:24:06.028,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47475  [CRC FAIL calc=202D recv=00D1]
12:24:06.028,COM15,   ,RAW: 01 03 48 09 B9 73 AD 00 08 D4 AF 09 FB 70 B6 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5E D1 00
12:24:06.076,COM15,RX,FC37  unit=3  [CRC FAIL calc=0BC0 recv=D6C7]
12:24:06.077,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 C7 D6
12:24:06.124,COM15,RX,Read Holding Regs  unit=1  addr=25012  qty=1  [CRC FAIL calc=A59D recv=A5B9]
12:24:06.124,COM15,   ,RAW: 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:07.145,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:07.145,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:07.289,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC OK]
12:24:07.289,COM15,   ,RAW: 01 03 24 00 00 53 1A 00 00 53 4C 00 00 52 A3 00 02 E7 97 00 02 EA 43 00 02 E9 1F 00 05 09 41 00 05 0C AE 00 05 09 3E 39 6A
12:24:07.321,COM15,RX,Read Holding Regs  unit=1  addr=102  qty=16  [CRC OK]
12:24:07.321,COM15,   ,RAW: 01 03 00 66 00 10 A4 19
12:24:07.466,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4744  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:07.466,COM15,   ,RAW: 01 03 20 00 12 88 80 00 00 00 00 00 12 89 71 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 91 4B CF 01 03 00 A6 00 24 A5 F2
12:24:07.706,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47476  [CRC FAIL calc=43CC recv=00D9]
12:24:07.706,COM15,   ,RAW: 01 03 48 09 B9 74 FE 00 08 D4 AF 09 FB 72 08 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5E D9 00
12:24:07.802,COM15,RX,FC37  unit=3  [CRC FAIL calc=7028 recv=A5B9]
12:24:07.802,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 7B 46 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:08.814,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:08.814,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:08.990,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC FAIL calc=02A4 recv=19A4]
12:24:08.990,COM15,   ,RAW: 01 03 24 00 00 53 E0 00 00 54 1A 00 00 53 08 00 02 E8 8D 00 02 E9 FF 00 02 E9 0F 00 05 0A 27 00 05 0B CA 00 05 0A 56 97 2E 01 03 00 66 00 10 A4 19
12:24:09.133,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4775  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:09.133,COM15,   ,RAW: 01 03 20 00 12 A7 5F 00 00 00 00 00 12 AC 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DB 46 D8 A4 01 03 00 A6 00 24 A5 F2
12:24:09.372,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47479  [CRC FAIL calc=24D7 recv=00F3]
12:24:09.372,COM15,   ,RAW: 01 03 48 09 B9 77 A5 00 08 D4 AF 09 FB 74 AE 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5E F3 00
12:24:09.435,COM15,RX,FC37  unit=3  [CRC FAIL calc=D950 recv=D0DB]
12:24:09.435,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 7D 80 01 03 61 B4 00 01 DB D0
12:24:09.467,COM15,RX,Read Holding Regs  unit=1  [CRC OK]
12:24:09.467,COM15,   ,RAW: 01 03 02 00 7C B9 A5
12:24:10.484,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:10.484,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:10.627,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC OK]
12:24:10.627,COM15,   ,RAW: 01 03 24 00 00 53 BE 00 00 53 E9 00 00 52 7E 00 02 E5 84 00 02 E9 50 00 02 E9 F5 00 05 05 57 00 05 0D B6 00 05 08 54 A1 20
12:24:10.659,COM15,RX,Read Holding Regs  unit=1  addr=102  qty=16  [CRC OK]
12:24:10.659,COM15,   ,RAW: 01 03 00 66 00 10 A4 19
12:24:10.801,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4747  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:10.801,COM15,   ,RAW: 01 03 20 00 12 8B 60 00 00 00 00 00 12 8D E1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9A 4F 52 A5 01 03 00 A6 00 24 A5 F2
12:24:11.041,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47482  [CRC FAIL calc=3E94 recv=000C]
12:24:11.041,COM15,   ,RAW: 01 03 48 09 B9 7A 49 00 08 D4 AF 09 FB 77 53 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F 0C 00
12:24:11.136,COM15,RX,FC37  unit=3  [CRC FAIL calc=791E recv=A5B9]
12:24:11.136,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 E1 A4 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:12.156,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:12.156,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:12.314,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC FAIL calc=02A4 recv=19A4]
12:24:12.314,COM15,   ,RAW: 01 03 24 00 00 53 00 00 00 53 4C 00 00 52 43 00 02 E5 66 00 02 E9 50 00 02 E9 54 00 05 05 8A 00 05 0D 0D 00 05 07 82 8F 24 01 03 00 66 00 10 A4 19
12:24:12.473,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4732  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:12.473,COM15,   ,RAW: 01 03 20 00 12 7C 8E 00 00 00 00 00 12 7D 75 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C 82 C7 54 01 03 00 A6 00 24 A5 F2
12:24:12.712,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47483  [CRC FAIL calc=118F recv=0013]
12:24:12.712,COM15,   ,RAW: 01 03 48 09 B9 7B 9A 00 08 D4 AF 09 FB 78 A4 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F 13 00
12:24:12.807,COM15,RX,FC37  unit=3  [CRC FAIL calc=AF2A recv=A5B9]
12:24:12.807,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 2B 54 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:13.826,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:13.826,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:13.968,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC OK]
12:24:13.968,COM15,   ,RAW: 01 03 24 00 00 53 99 00 00 53 C8 00 00 52 F6 00 02 E9 2B 00 02 EA BC 00 02 E9 87 00 05 0B 6A 00 05 0C CB 00 05 0B 3A 2E D5
12:24:14.000,COM15,RX,Read Holding Regs  unit=1  addr=102  qty=16  [CRC OK]
12:24:14.000,COM15,   ,RAW: 01 03 00 66 00 10 A4 19
12:24:14.143,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4771  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:14.143,COM15,   ,RAW: 01 03 20 00 12 A3 59 00 00 00 00 00 12 A5 56 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 89 B1 5F 0E 01 03 00 A6 00 24 A5 F2
12:24:14.382,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47486  [CRC FAIL calc=707F recv=0023]
12:24:14.382,COM15,   ,RAW: 01 03 48 09 B9 7E 3E 00 08 D4 AF 09 FB 7B 49 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F 23 00
12:24:14.477,COM15,RX,FC37  unit=3  [CRC FAIL calc=D086 recv=A5B9]
12:24:14.477,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 73 E0 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:15.496,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:15.496,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:15.638,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC OK]
12:24:15.638,COM15,   ,RAW: 01 03 24 00 00 54 24 00 00 54 0B 00 00 52 CE 00 02 E8 24 00 02 EA 7B 00 02 E9 F9 00 05 09 BA 00 05 0D 99 00 05 0A AA 23 50
12:24:15.670,COM15,RX,Read Holding Regs  unit=1  addr=102  qty=16  [CRC OK]
12:24:15.670,COM15,   ,RAW: 01 03 00 66 00 10 A4 19
12:24:15.813,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4781  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:15.813,COM15,   ,RAW: 01 03 20 00 12 AD B4 00 00 00 00 00 12 B2 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CA E3 29 CA 01 03 00 A6 00 24 A5 F2
12:24:16.051,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47488  [CRC FAIL calc=6D9E recv=0041]
12:24:16.051,COM15,   ,RAW: 01 03 48 09 B9 80 E7 00 08 D4 AF 09 FB 7D F1 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F 41 00
12:24:16.098,COM15,RX,FC37  unit=3  [CRC FAIL calc=FB7E recv=ED4A]
12:24:16.098,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 4A ED
12:24:16.146,COM15,RX,Read Holding Regs  unit=1  addr=25012  qty=1  [CRC FAIL calc=A59D recv=A5B9]
12:24:16.146,COM15,   ,RAW: 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:17.165,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:17.165,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:17.309,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC OK]
12:24:17.309,COM15,   ,RAW: 01 03 24 00 00 53 C0 00 00 53 A1 00 00 52 B5 00 02 E5 EB 00 02 E9 35 00 02 EA 15 00 05 05 A1 00 05 0D 82 00 05 08 FB 4B 1A
12:24:17.340,COM15,RX,Read Holding Regs  unit=1  addr=102  qty=16  [CRC OK]
12:24:17.340,COM15,   ,RAW: 01 03 00 66 00 10 A4 19
12:24:17.483,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4761  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:17.483,COM15,   ,RAW: 01 03 20 00 12 99 24 00 00 00 00 00 12 9C 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A9 AF F3 BC 01 03 00 A6 00 24 A5 F2
12:24:17.721,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47490  [CRC FAIL calc=A196 recv=004D]
12:24:17.721,COM15,   ,RAW: 01 03 48 09 B9 82 39 00 08 D4 AF 09 FB 7F 44 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F 4D 00
12:24:17.817,COM15,RX,FC37  unit=3  [CRC FAIL calc=8C79 recv=A5B9]
12:24:17.817,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A D4 77 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:18.838,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:18.838,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:18.997,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC FAIL calc=02A4 recv=19A4]
12:24:18.997,COM15,   ,RAW: 01 03 24 00 00 53 49 00 00 53 62 00 00 52 B3 00 02 E6 E7 00 02 EA 21 00 02 E9 84 00 05 08 17 00 05 0D 57 00 05 09 02 7B 3D 01 03 00 66 00 10 A4 19
12:24:19.155,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4751  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:19.155,COM15,   ,RAW: 01 03 20 00 12 8F 79 00 00 00 00 00 12 90 3B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 54 E8 E4 CF 01 03 00 A6 00 24 A5 F2
12:24:19.394,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47492  [CRC FAIL calc=2340 recv=005A]
12:24:19.394,COM15,   ,RAW: 01 03 48 09 B9 84 DB 00 08 D4 AF 09 FB 81 E8 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F 5A 00
12:24:19.475,COM15,RX,FC37  unit=3  [CRC FAIL calc=1A24 recv=A5B9]
12:24:19.475,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 09 F8 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:20.513,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:20.513,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:20.657,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC OK]
12:24:20.657,COM15,   ,RAW: 01 03 24 00 00 54 1B 00 00 54 59 00 00 53 38 00 02 E8 E3 00 02 EA 91 00 02 E9 19 00 05 0B 23 00 05 0C 4D 00 05 0A 7B A7 13
12:24:20.688,COM15,RX,Read Holding Regs  unit=1  addr=102  qty=16  [CRC OK]
12:24:20.689,COM15,   ,RAW: 01 03 00 66 00 10 A4 19
12:24:20.832,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4790  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:20.832,COM15,   ,RAW: 01 03 20 00 12 B6 6F 00 00 00 00 00 12 BA E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CE A0 67 A1 01 03 00 A6 00 24 A5 F2
12:24:21.069,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47495  [CRC FAIL calc=9900 recv=0072]
12:24:21.069,COM15,   ,RAW: 01 03 48 09 B9 87 84 00 08 D4 AF 09 FB 84 90 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F 72 00
12:24:21.118,COM15,RX,FC37  unit=3  [CRC FAIL calc=FA3E recv=9338]
12:24:21.118,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 38 93
12:24:21.166,COM15,RX,Read Holding Regs  unit=1  addr=25012  qty=1  [CRC FAIL calc=A59D recv=A5B9]
12:24:21.166,COM15,   ,RAW: 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:22.175,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:22.175,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:22.351,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC FAIL calc=02A4 recv=19A4]
12:24:22.351,COM15,   ,RAW: 01 03 24 00 00 54 4B 00 00 54 4F 00 00 52 FE 00 02 E8 13 00 02 EA 98 00 02 E9 D6 00 05 09 DC 00 05 0D 9C 00 05 0A 5B 27 C7 01 03 00 66 00 10 A4 19
12:24:22.511,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4791  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:22.511,COM15,   ,RAW: 01 03 20 00 12 B7 04 00 00 00 00 00 12 BB A8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D2 FE 8B FE 01 03 00 A6 00 24 A5 F2
12:24:22.750,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47496  [CRC FAIL calc=E7DD recv=008D]
12:24:22.750,COM15,   ,RAW: 01 03 48 09 B9 88 D8 00 08 D4 AF 09 FB 85 E5 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F 8D 00
12:24:22.830,COM15,RX,FC37  unit=3  [CRC FAIL calc=3B39 recv=A5B9]
12:24:22.830,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A FD DE 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:23.851,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:23.851,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:24.026,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC FAIL calc=02A4 recv=19A4]
12:24:24.026,COM15,   ,RAW: 01 03 24 00 00 53 B5 00 00 53 7F 00 00 52 7C 00 02 E4 AB 00 02 E8 7E 00 02 E9 54 00 05 03 BD 00 05 0C 83 00 05 07 27 67 36 01 03 00 66 00 10 A4 19
12:24:24.154,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4750  [CRC OK]
12:24:24.154,COM15,   ,RAW: 01 03 20 00 12 8E 31 00 00 00 00 00 12 8F 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 05 B3 92
12:24:24.185,COM15,RX,Read Holding Regs  unit=1  addr=166  qty=36  [CRC OK]
12:24:24.186,COM15,   ,RAW: 01 03 00 A6 00 24 A5 F2
12:24:24.408,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47499  [CRC FAIL calc=492F recv=0096]
12:24:24.408,COM15,   ,RAW: 01 03 48 09 B9 8B 7E 00 08 D4 AF 09 FB 88 8B 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F 96 00
12:24:24.455,COM15,RX,FC37  unit=3  [CRC FAIL calc=0A80 recv=B6A6]
12:24:24.455,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A A6 B6
12:24:24.502,COM15,RX,Read Holding Regs  unit=1  addr=25012  qty=1  [CRC FAIL calc=A59D recv=A5B9]
12:24:24.502,COM15,   ,RAW: 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:25.523,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:25.524,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:25.698,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC FAIL calc=02A4 recv=19A4]
12:24:25.698,COM15,   ,RAW: 01 03 24 00 00 53 BF 00 00 53 E9 00 00 53 1D 00 02 E7 BD 00 02 E9 DC 00 02 E9 08 00 05 09 02 00 05 0C 08 00 05 09 89 25 60 01 03 00 66 00 10 A4 19
12:24:25.860,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4775  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:25.860,COM15,   ,RAW: 01 03 20 00 12 A7 62 00 00 00 00 00 12 A8 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6B 95 72 26 01 03 00 A6 00 24 A5 F2
12:24:26.098,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47502  [CRC FAIL calc=A3CE recv=00A3]
12:24:26.099,COM15,   ,RAW: 01 03 48 09 B9 8E 22 00 08 D4 AF 09 FB 8B 2F 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F A3 00
12:24:26.179,COM15,RX,FC37  unit=3  [CRC FAIL calc=0648 recv=A5B9]
12:24:26.179,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 48 14 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:27.201,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:27.201,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:27.392,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC FAIL calc=02A4 recv=19A4]
12:24:27.392,COM15,   ,RAW: 01 03 24 00 00 54 2B 00 00 54 59 00 00 53 5B 00 02 E8 6C 00 02 E9 EF 00 02 E8 86 00 05 0A 2F 00 05 0B 29 00 05 09 AC D5 AC 01 03 00 66 00 10 A4 19
12:24:27.536,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4791  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:27.536,COM15,   ,RAW: 01 03 20 00 12 B7 E5 00 00 00 00 00 12 BB C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C1 1A 2F 8A 01 03 00 A6 00 24 A5 F2
12:24:27.776,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47503  [CRC FAIL calc=7677 recv=00C0]
12:24:27.776,COM15,   ,RAW: 01 03 48 09 B9 8F 78 00 08 D4 AF 09 FB 8C 85 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F C0 00
12:24:27.856,COM15,RX,FC37  unit=3  [CRC FAIL calc=33B8 recv=A5B9]
12:24:27.856,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 5C FE 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:28.878,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:28.878,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:29.053,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC FAIL calc=02A4 recv=19A4]
12:24:29.053,COM15,   ,RAW: 01 03 24 00 00 54 16 00 00 54 1C 00 00 52 FF 00 02 E6 55 00 02 E9 39 00 02 E9 EA 00 05 06 36 00 05 0D 1F 00 05 09 3D C2 3B 01 03 00 66 00 10 A4 19
12:24:29.182,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4780  [CRC OK]
12:24:29.182,COM15,   ,RAW: 01 03 20 00 12 AC CC 00 00 00 00 00 12 B0 92 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BD FC 53 4B
12:24:29.214,COM15,RX,Read Holding Regs  unit=1  addr=166  qty=36  [CRC OK]
12:24:29.214,COM15,   ,RAW: 01 03 00 A6 00 24 A5 F2
12:24:29.436,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47506  [CRC FAIL calc=F702 recv=00CD]
12:24:29.436,COM15,   ,RAW: 01 03 48 09 B9 92 21 00 08 D4 AF 09 FB 8F 2E 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F CD 00
12:24:29.485,COM15,RX,FC37  unit=3  [CRC FAIL calc=3AFF recv=74A7]
12:24:29.485,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B A7 74
12:24:29.533,COM15,RX,Read Holding Regs  unit=1  addr=25012  qty=1  [CRC FAIL calc=A59D recv=A5B9]
12:24:29.533,COM15,   ,RAW: 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:30.554,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:30.555,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:30.698,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC OK]
12:24:30.698,COM15,   ,RAW: 01 03 24 00 00 53 7F 00 00 53 9B 00 00 52 E8 00 02 E5 0C 00 02 E9 06 00 02 E8 84 00 05 05 44 00 05 0B F9 00 05 06 56 34 0B
12:24:30.730,COM15,RX,Read Holding Regs  unit=1  addr=102  qty=16  [CRC OK]
12:24:30.730,COM15,   ,RAW: 01 03 00 66 00 10 A4 19
12:24:30.874,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4756  [CRC FAIL calc=E9A5 recv=F2A5]
