uid,req_line,resp_line,start,reg_index,reg_addr,value,hex
1,1161,1539,25012,9,25021,59450,E83A
1,1161,1539,25012,10,25022,2,0002
1,1161,1539,25012,11,25023,59507,E873
1,1161,1539,25012,12,25024,5,0005
1,1161,1539,25012,13,25025,729,02D9
1,1161,1539,25012,14,25026,5,0005
1,1161,1539,25012,15,25027,3002,0BBA
1,1161,1539,25012,16,25028,5,0005
1,1161,1539,25012,17,25029,1332,0534
1,1163,1541,16,0,16,20,0014
1,1163,1541,16,1,17,49655,C1F7
1,1163,1541,16,2,18,0,0000
1,1163,1541,16,3,19,0,0000
1,1163,1541,16,4,20,20,0014
1,1163,1541,16,5,21,50507,C54B
1,1163,1541,16,6,22,0,0000
1,1163,1541,16,7,23,0,0000
1,1163,1541,16,8,24,0,0000
1,1163,1541,16,9,25,0,0000
1,1163,1541,16,10,26,0,0000
1,1163,1541,16,11,27,0,0000
1,1163,1541,16,12,28,0,0000
1,1163,1541,16,13,29,0,0000
1,1163,1541,16,14,30,0,0000
1,1163,1541,16,15,31,48175,BC2F
1,1165,1545,102,0,102,124,007C
1,1167,1549,166,0,166,0,0000
1,1167,1549,166,1,167,23983,5DAF
1,1167,1549,166,2,168,0,0000
1,1167,1549,166,3,169,23962,5D9A
1,1167,1549,166,4,170,0,0000
1,1167,1549,166,5,171,23793,5CF1
1,1167,1549,166,6,172,2,0002
1,1167,1549,166,7,173,58342,E3E6
1,1167,1549,166,8,174,2,0002
1,1167,1549,166,9,175,59426,E822
1,1167,1549,166,10,176,2,0002
1,1167,1549,166,11,177,59283,E793
1,1167,1549,166,12,178,5,0005
1,1167,1549,166,13,179,873,0369
1,1167,1549,166,14,180,5,0005
1,1167,1549,166,15,181,2692,0A84
1,1167,1549,166,16,182,5,0005
1,1167,1549,166,17,183,1147,047B
1,1171,1551,25012,0,25012,20,0014
1,1171,1551,25012,1,25013,52164,CBC4
1,1171,1551,25012,2,25014,0,0000
1,1171,1551,25012,3,25015,0,0000
1,1171,1551,25012,4,25016,20,0014
1,1171,1551,25012,5,25017,52597,CD75
1,1171,1551,25012,6,25018,0,0000
1,1171,1551,25012,7,25019,0,0000
1,1171,1551,25012,8,25020,0,0000
1,1171,1551,25012,9,25021,0,0000
1,1171,1551,25012,10,25022,0,0000
1,1171,1551,25012,11,25023,0,0000
1,1171,1551,25012,12,25024,0,0000
1,1171,1551,25012,13,25025,0,0000
1,1171,1551,25012,14,25026,0,0000
1,1171,1551,25012,15,25027,34378,864A
1,1173,1557,16,0,16,124,007C
1,1175,1561,102,0,102,0,0000
1,1175,1561,102,1,103,24236,5EAC
1,1175,1561,102,2,104,0,0000
1,1175,1561,102,3,105,24258,5EC2
1,1175,1561,102,4,106,0,0000
1,1175,1561,102,5,107,24001,5DC1
1,1175,1561,102,6,108,2,0002
1,1175,1561,102,7,109,59305,E7A9
1,1175,1561,102,8,110,2,0002
1,1175,1561,102,9,111,59820,E9AC
1,1175,1561,102,10,112,2,0002
1,1175,1561,102,11,113,59423,E81F
1,1175,1561,102,12,114,5,0005
1,1175,1561,102,13,115,2364,093C
1,1175,1561,102,14,116,5,0005
1,1175,1561,102,15,117,2763,0ACB
1,1175,1561,102,16,118,5,0005
1,1175,1561,102,17,119,2177,0881
1,1177,1563,166,0,166,21,0015
1,1177,1563,166,1,167,2808,0AF8
1,1177,1563,166,2,168,0,0000
1,1177,1563,166,3,169,0,0000
1,1177,1563,166,4,170,21,0015
1,1177,1563,166,5,171,3718,0E86
1,1177,1563,166,6,172,0,0000
1,1177,1563,166,7,173,0,0000
1,1177,1563,166,8,174,0,0000
1,1177,1563,166,9,175,0,0000
1,1177,1563,166,10,176,0,0000
1,1177,1563,166,11,177,0,0000
1,1177,1563,166,12,178,0,0000
1,1177,1563,166,13,179,0,0000
1,1177,1563,166,14,180,0,0000
1,1177,1563,166,15,181,50132,C3D4
1,1181,1571,25012,0,25012,124,007C
1,1183,1575,16,0,16,0,0000
1,1183,1575,16,1,17,24524,5FCC
1,1183,1575,16,2,18,0,0000
1,1183,1575,16,3,19,24439,5F77
1,1183,1575,16,4,20,0,0000
1,1183,1575,16,5,21,24082,5E12
1,1183,1575,16,6,22,2,0002
1,1183,1575,16,7,23,58951,E647
1,1183,1575,16,8,24,2,0002
1,1183,1575,16,9,25,59663,E90F
1,1183,1575,16,10,26,2,0002
1,1183,1575,16,11,27,59595,E8CB
1,1183,1575,16,12,28,5,0005
1,1183,1575,16,13,29,1681,0691
1,1183,1575,16,14,30,5,0005
1,1183,1575,16,15,31,2984,0BA8
1,1183,1575,16,16,32,5,0005
1,1183,1575,16,17,33,2053,0805
1,1185,1577,102,0,102,21,0015
1,1185,1577,102,1,103,12355,3043
1,1185,1577,102,2,104,0,0000
1,1185,1577,102,3,105,0,0000
1,1185,1577,102,4,106,21,0015
1,1185,1577,102,5,107,13895,3647
1,1185,1577,102,6,108,0,0000
1,1185,1577,102,7,109,0,0000
1,1185,1577,102,8,110,0,0000
1,1185,1577,102,9,111,0,0000
1,1185,1577,102,10,112,0,0000
1,1185,1577,102,11,113,0,0000
1,1185,1577,102,12,114,0,0000
1,1185,1577,102,13,115,0,0000
1,1185,1577,102,14,116,0,0000
1,1185,1577,102,15,117,65417,FF89
1,1189,1581,166,0,166,124,007C
1,1193,1585,25012,0,25012,0,0000
1,1193,1585,25012,1,25013,24460,5F8C
1,1193,1585,25012,2,25014,0,0000
1,1193,1585,25012,3,25015,24358,5F26
1,1193,1585,25012,4,25016,0,0000
1,1193,1585,25012,5,25017,24129,5E41
1,1193,1585,25012,6,25018,2,0002
1,1193,1585,25012,7,25019,58410,E42A
1,1193,1585,25012,8,25020,2,0002
1,1193,1585,25012,9,25021,59388,E7FC
1,1193,1585,25012,10,25022,2,0002
1,1193,1585,25012,11,25023,59471,E84F
1,1193,1585,25012,12,25024,5,0005
1,1193,1585,25012,13,25025,809,0329
1,1193,1585,25012,14,25026,5,0005
1,1193,1585,25012,15,25027,2828,0B0C
1,1193,1585,25012,16,25028,5,0005
1,1193,1585,25012,17,25029,1452,05AC
1,1195,1589,16,0,16,21,0015
1,1195,1589,16,1,17,9514,252A
1,1195,1589,16,2,18,0,0000
1,1195,1589,16,3,19,0,0000
1,1195,1589,16,4,20,21,0015
1,1195,1589,16,5,21,10584,2958
1,1195,1589,16,6,22,0,0000
1,1195,1589,16,7,23,0,0000
1,1195,1589,16,8,24,0,0000
1,1195,1589,16,9,25,0,0000
1,1195,1589,16,10,26,0,0000
1,1195,1589,16,11,27,0,0000
1,1195,1589,16,12,28,0,0000
1,1195,1589,16,13,29,0,0000
1,1195,1589,16,14,30,0,0000
1,1195,1589,16,15,31,54469,D4C5
1,1199,1595,102,0,102,124,007C
1,1203,1599,166,0,166,0,0000
1,1203,1599,166,1,167,24419,5F63
1,1203,1599,166,2,168,0,0000
1,1203,1599,166,3,169,24459,5F8B
1,1203,1599,166,4,170,0,0000
1,1203,1599,166,5,171,24256,5EC0
1,1203,1599,166,6,172,2,0002
1,1203,1599,166,7,173,58915,E623
1,1203,1599,166,8,174,2,0002
1,1203,1599,166,9,175,59710,E93E
1,1203,1599,166,10,176,2,0002
1,1203,1599,166,11,177,59519,E87F
1,1203,1599,166,12,178,5,0005
1,1203,1599,166,13,179,1727,06BF
1,1203,1599,166,14,180,5,0005
1,1203,1599,166,15,181,2961,0B91
1,1203,1599,166,16,182,5,0005
1,1203,1599,166,17,183,1917,077D
1,1207,1601,25012,0,25012,21,0015
1,1207,1601,25012,1,25013,15115,3B0B
1,1207,1601,25012,2,25014,0,0000
1,1207,1601,25012,3,25015,0,0000
1,1207,1601,25012,4,25016,21,0015
1,1207,1601,25012,5,25017,15656,3D28
1,1207,1601,25012,6,25018,0,0000
1,1207,1601,25012,7,25019,0,0000
1,1207,1601,25012,8,25020,0,0000
1,1207,1601,25012,9,25021,0,0000
1,1207,1601,25012,10,25022,0,0000
1,1207,1601,25012,11,25023,0,0000
1,1207,1601,25012,12,25024,0,0000
1,1207,1601,25012,13,25025,0,0000
1,1207,1601,25012,14,25026,0,0000
1,1207,1601,25012,15,25027,38814,979E
1,1209,1605,16,0,16,124,007C
1,1213,1609,102,0,102,0,0000
1,1213,1609,102,1,103,24637,603D
1,1213,1609,102,2,104,0,0000
1,1213,1609,102,3,105,24657,6051
1,1213,1609,102,4,106,0,0000
1,1213,1609,102,5,107,24403,5F53
1,1213,1609,102,6,108,2,0002
1,1213,1609,102,7,109,59360,E7E0
1,1213,1609,102,8,110,2,0002
1,1213,1609,102,9,111,59864,E9D8
1,1213,1609,102,10,112,2,0002
1,1213,1609,102,11,113,59462,E846
1,1213,1609,102,12,114,5,0005
1,1213,1609,102,13,115,2453,0995
1,1213,1609,102,14,116,5,0005
1,1213,1609,102,15,117,2838,0B16
1,1213,1609,102,16,118,5,0005
1,1213,1609,102,17,119,2253,08CD
1,1215,1611,166,0,166,21,0015
1,1215,1611,166,1,167,25089,6201
1,1215,1611,166,2,168,0,0000
1,1215,1611,166,3,169,0,0000
1,1215,1611,166,4,170,21,0015
1,1215,1611,166,5,171,26726,6866
1,1215,1611,166,6,172,0,0000
1,1215,1611,166,7,173,0,0000
1,1215,1611,166,8,174,0,0000
1,1215,1611,166,9,175,0,0000
1,1215,1611,166,10,176,0,0000
1,1215,1611,166,11,177,0,0000
1,1215,1611,166,12,178,0,0000
1,1215,1611,166,13,179,0,0000
1,1215,1611,166,14,180,1,0001
1,1215,1611,166,15,181,2220,08AC
1,1219,1619,25012,0,25012,124,007C
1,1223,1623,16,0,16,0,0000
1,1223,1623,16,1,17,24633,6039
1,1223,1623,16,2,18,0,0000
1,1223,1623,16,3,19,24616,6028
1,1223,1623,16,4,20,0,0000
1,1223,1623,16,5,21,24260,5EC4
1,1223,1623,16,6,22,2,0002
1,1223,1623,16,7,23,59093,E6D5
1,1223,1623,16,8,24,2,0002
1,1223,1623,16,9,25,59845,E9C5
1,1223,1623,16,10,26,2,0002
1,1223,1623,16,11,27,59701,E935
1,1223,1623,16,12,28,5,0005
1,1223,1623,16,13,29,1996,07CC
1,1223,1623,16,14,30,5,0005
1,1223,1623,16,15,31,3232,0CA0
1,1223,1623,16,16,32,5,0005
1,1223,1623,16,17,33,2234,08BA
1,1225,1625,102,0,102,21,0015
1,1225,1625,102,1,103,21786,551A
1,1225,1625,102,2,104,0,0000
1,1225,1625,102,3,105,0,0000
1,1225,1625,102,4,106,21,0015
1,1225,1625,102,5,107,23511,5BD7
1,1225,1625,102,6,108,0,0000
1,1225,1625,102,7,109,0,0000
1,1225,1625,102,8,110,0,0000
1,1225,1625,102,9,111,0,0000
1,1225,1625,102,10,112,0,0000
1,1225,1625,102,11,113,0,0000
1,1225,1625,102,12,114,0,0000
1,1225,1625,102,13,115,0,0000
1,1225,1625,102,14,116,1,0001
1,1225,1625,102,15,117,3938,0F62
1,1227,1631,166,0,166,124,007C
1,1231,1635,25012,0,25012,0,0000
1,1231,1635,25012,1,25013,24363,5F2B
1,1231,1635,25012,2,25014,0,0000
1,1231,1635,25012,3,25015,24370,5F32
1,1231,1635,25012,4,25016,0,0000
1,1231,1635,25012,5,25017,24142,5E4E
1,1231,1635,25012,6,25018,2,0002
1,1231,1635,25012,7,25019,58290,E3B2
1,1231,1635,25012,8,25020,2,0002
1,1231,1635,25012,9,25021,59417,E819
1,1231,1635,25012,10,25022,2,0002
1,1231,1635,25012,11,25023,59396,E804
1,1231,1635,25012,12,25024,5,0005
1,1231,1635,25012,13,25025,739,02E3
1,1231,1635,25012,14,25026,5,0005
1,1231,1635,25012,15,25027,2841,0B19
1,1231,1635,25012,16,25028,5,0005
1,1231,1635,25012,17,25029,1223,04C7
1,1233,1639,16,0,16,21,0015
1,1233,1639,16,1,17,8374,20B6
1,1233,1639,16,2,18,0,0000
1,1233,1639,16,3,19,0,0000
1,1233,1639,16,4,20,21,0015
1,1233,1639,16,5,21,9002,232A
1,1233,1639,16,6,22,0,0000
1,1233,1639,16,7,23,0,0000
1,1233,1639,16,8,24,0,0000
1,1233,1639,16,9,25,0,0000
1,1233,1639,16,10,26,0,0000
1,1233,1639,16,11,27,0,0000
1,1233,1639,16,12,28,0,0000
1,1233,1639,16,13,29,0,0000
1,1233,1639,16,14,30,0,0000
1,1233,1639,16,15,31,41706,A2EA
1,1237,1645,102,0,102,124,007C
1,1239,1649,166,0,166,0,0000
1,1239,1649,166,1,167,24351,5F1F
1,1239,1649,166,2,168,0,0000
1,1239,1649,166,3,169,24332,5F0C
1,1239,1649,166,4,170,0,0000
1,1239,1649,166,5,171,24113,5E31
1,1239,1649,166,6,172,2,0002
1,1239,1649,166,7,173,59181,E72D
1,1239,1649,166,8,174,2,0002
1,1239,1649,166,9,175,59717,E945
1,1239,1649,166,10,176,2,0002
1,1239,1649,166,11,177,59362,E7E2
1,1239,1649,166,12,178,5,0005
1,1239,1649,166,13,179,2133,0855
1,1239,1649,166,14,180,5,0005
1,1239,1649,166,15,181,2647,0A57
1,1239,1649,166,16,182,5,0005
1,1239,1649,166,17,183,2026,07EA
1,1245,1651,25012,0,25012,21,0015
1,1245,1651,25012,1,25013,8308,2074
1,1245,1651,25012,2,25014,0,0000
1,1245,1651,25012,3,25015,0,0000
1,1245,1651,25012,4,25016,21,0015
1,1245,1651,25012,5,25017,8991,231F
1,1245,1651,25012,6,25018,0,0000
1,1245,1651,25012,7,25019,0,0000
1,1245,1651,25012,8,25020,0,0000
1,1245,1651,25012,9,25021,0,0000
1,1245,1651,25012,10,25022,0,0000
1,1245,1651,25012,11,25023,0,0000
1,1245,1651,25012,12,25024,0,0000
1,1245,1651,25012,13,25025,0,0000
1,1245,1651,25012,14,25026,0,0000
1,1245,1651,25012,15,25027,43495,A9E7
1,1247,1655,16,0,16,124,007C
1,1251,1659,102,0,102,0,0000
1,1251,1659,102,1,103,24357,5F25
1,1251,1659,102,2,104,0,0000
1,1251,1659,102,3,105,24513,5FC1
1,1251,1659,102,4,106,0,0000
1,1251,1659,102,5,107,24006,5DC6
1,1251,1659,102,6,108,2,0002
1,1251,1659,102,7,109,59228,E75C
1,1251,1659,102,8,110,2,0002
1,1251,1659,102,9,111,59706,E93A
1,1251,1659,102,10,112,2,0002
1,1251,1659,102,11,113,59193,E739
1,1251,1659,102,12,114,5,0005
1,1251,1659,102,13,115,2269,08DD
1,1251,1659,102,14,116,5,0005
1,1251,1659,102,15,117,2422,0976
1,1251,1659,102,16,118,5,0005
1,1251,1659,102,17,119,1886,075E
1,1253,1661,166,0,166,21,0015
1,1253,1661,166,1,167,8193,2001
1,1253,1661,166,2,168,0,0000
1,1253,1661,166,3,169,0,0000
1,1253,1661,166,4,170,21,0015
1,1253,1661,166,5,171,9711,25EF
1,1253,1661,166,6,172,0,0000
1,1253,1661,166,7,173,0,0000
1,1253,1661,166,8,174,0,0000
1,1253,1661,166,9,175,0,0000
1,1253,1661,166,10,176,0,0000
1,1253,1661,166,11,177,0,0000
1,1253,1661,166,12,178,0,0000
1,1253,1661,166,13,179,0,0000
1,1253,1661,166,14,180,0,0000
1,1253,1661,166,15,181,64836,FD44
1,1257,1667,25012,0,25012,124,007C
1,1259,1671,16,0,16,0,0000
1,1259,1671,16,1,17,24118,5E36
1,1259,1671,16,2,18,0,0000
1,1259,1671,16,3,19,24042,5DEA
1,1259,1671,16,4,20,0,0000
1,1259,1671,16,5,21,23779,5CE3
1,1259,1671,16,6,22,2,0002
1,1259,1671,16,7,23,58589,E4DD
1,1259,1671,16,8,24,2,0002
1,1259,1671,16,9,25,59440,E830
1,1259,1671,16,10,26,2,0002
1,1259,1671,16,11,27,59534,E88E
1,1259,1671,16,12,28,5,0005
1,1259,1671,16,13,29,1043,0413
1,1259,1671,16,14,30,5,0005
1,1259,1671,16,15,31,2859,0B2B
1,1259,1671,16,16,32,5,0005
1,1259,1671,16,17,33,1697,06A1
1,1261,1675,102,0,102,20,0014
1,1261,1675,102,1,103,56181,DB75
1,1261,1675,102,2,104,0,0000
1,1261,1675,102,3,105,0,0000
1,1261,1675,102,4,106,20,0014
1,1261,1675,102,5,107,57439,E05F
1,1261,1675,102,6,108,0,0000
1,1261,1675,102,7,109,0,0000
1,1261,1675,102,8,110,0,0000
1,1261,1675,102,9,111,0,0000
1,1261,1675,102,10,112,0,0000
1,1261,1675,102,11,113,0,0000
1,1261,1675,102,12,114,0,0000
1,1261,1675,102,13,115,0,0000
1,1261,1675,102,14,116,0,0000
1,1261,1675,102,15,117,58648,E518
1,1263,1681,166,0,166,124,007C
